name,lat,long,city
23937,Wellington Medical Center Heliport,26.63759994506836,-80.20449829101562,West Palm Beach
23938,WPTV Heliport,26.71407,-80.063884,West Palm Beach
23939,Ozarks Medical Center Heliport,36.738399505615234,-91.8738021850586,West Plains
23940,Msd Landing Area Heliport,40.21369934082031,-75.30819702148438,West Point
23941,Rotelle Heliport,40.197898864746094,-75.29910278320312,West Point
23942,West Point Village Seaplane Base,57.770099639899996,-153.548995972,West Point
23943,Reading Hospital Heliport,40.33060073852539,-75.95020294189453,West Reading
23944,Kovr Heliport,38.59159851074219,-121.54499816894531,West Sacramento
23945,Westsound/WSX Seaplane Base,48.617901,-122.956903,West Sound
23946,Bear Hole Heliport,42.12649917602539,-72.66950225830078,West Springfield
23947,Adams County Hospital Heliport,38.794266,-83.534682,West Union
23948,Pioneer Valley Hospital Heliport,40.69990158081055,-111.98999786376953,West Valley City
23949,American Cyanamid Helistop,40.292579,-74.676304,West Windsor
23950,TGP-245 Heliport,42.873402,-75.170998,West Winfield
23951,Westbrook Heliport,43.73830032348633,-70.33920288085938,Westbrook
23952,Dan Riggs Memorial Heliport,38.1478,-105.467003,Westcliffe
23953,Westerly Hospital Heliport,41.36259841918945,-71.82369995117188,Westerly
23954,St. Ann's Heliport,40.113399505615234,-82.94409942626953,Westerville
23955,Westfield Memorial Hospital Heliport,42.329498291015625,-79.57060241699219,Westfield
23956,Sabinsville-Consolidated Heliport,41.87260055541992,-77.52050018310547,Westfield
23957,Digital Heliport,42.175899505615234,-72.72480010986328,Westfield
23958,Westford Regency Heliport,42.5630989074707,-71.431396484375,Westford
23959,Alexander's East Heliport,40.80139923095703,-72.6624984741211,Westhampton Beach
23960,Westhampton Beach Heliport,40.80229949951172,-72.66290283203125,Westhampton Beach
23961,Donn Heliport,41.47589874267578,-81.95069885253906,Westlake
23962,Lleia Kyle O'Meara Heliport,42.50310134887695,-71.90840148925781,Westminster
23963,Digital Heliport,42.55509948730469,-71.92559814453125,Westminster
23964,Carroll Hospital Center Helipad,39.558688,-76.990653,Westminster
23965,Huntington Beach Service Center Heliport,33.74530029296875,-118,Westminster
23966,St Anthony North Heliport,39.850375,-105.017211,Westminster
23967,S F Heliport,39.82080078125,-105.05400085449219,Westminster
23968,Cleveland Clinic Florida Hospital Heliport,26.0889,-80.365799,Weston
23969,Stonewall Jackson Memorial Hospital Heliport,39.04819869995117,-80.49210357666016,Weston
23970,Flynns Noquochoke Seaplane Base,41.59360122680664,-71.06529998779297,Westport
23971,Westport Seaplane Base,41.64929962158203,-71.12590026855469,Westport
23972,Horseneck Seaplane Base,41.509801,-71.038101,Westport
23973,Westwood Heliport,40.984345,-74.015622,Westwood
23974,Wetumka Hospital Heliport,35.23347,-96.238629,Wetumka
23975,Zokaites Heliport,40.60900115966797,-80.03299713134766,Wexford
23976,Whale Pass Seaplane Float Harbor Facility,56.116299,-133.121994,Whale Pass
23977,OakBend Medical Center - Wharton Hospital Heliport,29.327886,-96.117153,Wharton
23978,Lutheran Medical Center Heliport,39.76588,-105.09264,Wheat Ridge
23979,Galmey Heliport,37.893236,-93.36212,Wheatland
23980,West Virginia State Police Heliport,40.0531005859375,-80.72470092773438,Wheeling
23981,Warwood - Martins Ferry Seaplane Base,40.0931015015,-80.7179031372,Wheeling
23982,Center Wheeling Parking Garage Heliport,40.06010055541992,-80.722900390625,Wheeling
23983,White Bear Lake Seaplane Base,45.091599,-92.9991,White Bear Lake
23984,Croman Heliport,42.42919921875,-122.8759994506836,White City
23985,Cranes-N-Lifts Inc Heliport,41.03089904785156,-75.77850341796875,White Haven
23986,Safe Flight Instrument Corporation Heliport,41.081568,-73.712997,White Plains
23987,Skyline Hospital Ems Heliport,45.722198486328125,-121.4729995727539,White Salmon
23988,Nichols Heliport,37.647499084472656,-76.43299865722656,White Stone
23989,White Stone Heliport,37.64870071411133,-76.38760375976562,White Stone
23990,White Stone Family Practice Heliport,37.64419937133789,-76.39520263671875,White Stone
23991,White Sulphur Springs Ranger Station Heliport,46.5513,-110.913001,White Sulphur Springs
23992,Signal Peak Lookout Heliport,46.23320007324219,-121.13500213623047,White Swan
23993,Garden State Balloonport,40.633423,-74.765739,Whitehouse
23994,Merck Whitehouse Station Heliport,40.639802,-74.76553,Whitehouse Station
23995,Eagle Lodge-Lafayette Hill Heliport,40.076499938964844,-75.25520324707031,Whitemarsh Township
23996,Morningstar Ranch Heliport,33.70090103149414,-96.9135971069336,Whitesboro
23997,Pine Mountain Aero Heliport,37.113602,-82.803596,Whitesburg
23998,Appalachian Regional Hospital Heliport,37.11320114135742,-82.8124008178711,Whitesburg
23999,Landmark Plaza Heliport,40.78200149536133,-73.82569885253906,Whitestone
24000,Whitewater Heliport,38.900001525878906,-108.48400115966797,Whitewater
24001,Presbyterian Intercommunity Hospital Whittier Heliport,33.971497,-118.049622,Whittier
24002,Whitwell Medical Center Heliport,35.20289993286133,-85.51940155029297,Whitwell
24003,Riverside Hospital Airlift Heliport,37.69580078125,-97.37249755859375,Wichita
24004,St Francis Regional Medical Center Heliport,37.70000076293945,-97.33280181884766,Wichita
24005,St Joseph Heliport,37.67169952392578,-97.29119873046875,Wichita
24006,Lifeteam 20 Heliport,37.743402,-97.224197,Wichita
24007,Police Heliport,37.6642,-97.348701,Wichita
24008,Wesley Medical Center Heliport,37.69559860229492,-97.29840087890625,Wichita
24009,Kake Helistop,37.71030044555664,-97.38839721679688,Wichita
24010,Toyota Arizona Proving Ground Heliport,33.743099212646484,-112.76799774169922,Wickenburg
24011,Inland Valley Medical Center Heliport,33.592553,-117.237204,Wildomar
24012,Morey's Heliport,38.985921,-74.810307,Wildwood
24013,Franklin Heliport,41.21979904174805,-75.88099670410156,Wilkes Barre
24014,Baratta Heliport,41.125099182128906,-75.99330139160156,Wilkes-Barre
24015,Wyoming Valley Medical Center Heliport,41.25802,-75.809,Wilkes-Barre
24016,Wilkes-Barre General Hospital Heliport,41.259322,-75.867046,Wilkes-Barre
24017,Sentara Williamsburg Regional Medical Center Heliport,37.33539962769999,-76.74069976810001,Williamsburg
24018,Medical Heliport,37.280399322509766,-76.72250366210938,Williamsburg
24019,Williamsport Hospital & Medical Center Heliport,41.24729919433594,-77.01580047607422,Williamsport
24020,West Company Heliport,41.16669845581055,-76.91639709472656,Williamsport
24021,Divine Providence Hospital Heliport,41.260101,-76.983299,Williamsport
24022,Grant County Hospital Heliport,38.6464,-84.57847,Williamstown
24023,Sprague Nr 1 Heliport,42.72090148925781,-73.2134017944336,Williamstown
24024,Sprague Nr 2 Heliport,42.71950149536133,-73.2134017944336,Williamstown
24025,Windham Hospital Heliport,41.71699905395508,-72.22589874267578,Willimantic
24026,Nasin Heliport,41.725399017333984,-72.19170379638672,Willimantic
24027,Lourdes Medical Center Of Burlington Cty Heliport,40.046798706100006,-74.8824005127,Willingboro
24028,Colgate Palmolive Heliport,40.03710174560547,-74.84320068359375,Willingboro
24029,Sartor Heliport,30.37579917907715,-95.55740356445312,Willis
24030,Williston Armory Heliport,44.438899993896484,-73.07730102539062,Williston
24031,Williston Memorial Hospital Heliport,29.382999420166016,-82.45480346679688,Williston
24032,Braehead Heliport,39.98789978027344,-75.49099731445312,Willistown
24033,Rice Memorial Hospital Heliport,45.12009811401367,-95.04660034179688,Willmar
24034,Willow Seaplane Base,61.74399948120117,-150.0590057373047,Willow
24035,Kashwitna Lake Seaplane Base,61.8353004456,-150.080001831,Willow
24036,Long Lake Seaplane Base,61.7257003784,-150.091003418,Willow
24037,Minuteman Lake Seaplane Base,61.72129821777344,-150.0469970703125,Willow
24038,Trinity Meadows Race Track Heliport,32.746399,-97.654999,Willow Park
24039,Midwest Heliport,41.749228,-87.935783,Willowbrook
24040,Rollins Building Heliport,39.79084,-75.547805,Wilmington
24041,Nemours A I Dupont Children's Hospital Rooftop Heliport,39.779181,-75.55552,Wilmington
24042,Bracebridge Iii Heliport,39.735599517822266,-75.5353012084961,Wilmington
24043,Greenville Heliport,39.766701,-75.583298,Wilmington
24044,Quail Lakes Heliport,39.45479965209961,-83.78130340576172,Wilmington
24045,Clinton Memorial Hospital Heliport,39.44419860839844,-83.84020233154297,Wilmington
24046,Wilsonville Heliport,42.013999938964844,-71.87950134277344,Wilsonville
24047,Shanklin Heliport,42.825599670410156,-71.74169921875,Wilton
24048,Clark Regional Medical Center Heliport,38.01131,-84.21762,Winchester
24049,Smith Heliport,39.150101,-78.2164,Winchester
24050,Winchester Medical Center Heliport,39.195407,-78.191999,Winchester
24051,State Park Heliport,40.80390167236328,-75.2969970703125,Wind Gap
24052,Wind Drift Heliport,40.807898,-75.359299,Wind Gap
24053,Northeast Georgia Medical Center Barrow Heliport,34.008202,-83.708434,Winder
24054,Windsor Heliport,36.806800842285156,-76.73799896240234,Windsor
24055,Windsor Armory Heliport,43.47090148925781,-72.40370178222656,Windsor
24056,Vidant Bertie Hospital Heliport,35.988669,-76.92924,Windsor
24057,Hamilton Standard Heliport,41.93339920043945,-72.69950103759766,Windsor Locks
24058,Winfield Manor Heliport,39.017799377441406,-90.81790161132812,Winfield
24059,William Newton Memorial Hospital Heliport,37.245201110839844,-96.98200225830078,Winfield
24060,Central Dupage Hospital Heliport,41.8745002746582,-88.15650177001953,Winfield
24061,Meharry Ag Service Heliport,40.203899383499994,-87.0558013916,Wingate
24062,U S Heliport,34.98429870605469,-80.41909790039062,Wingate
24063,Sills-Anderson Heliport,42.298599,-89.2425,Winnebago
24064,Winn Parish Medical Center Heliport,31.923824,-92.646091,Winnfield
24065,Fmc Nr 1 Heliport,32.159000396728516,-91.70800018310547,Winnsboro
24066,Winona Health Services Heliport,44.033853,-91.623305,Winona
24067,Haley Heliport,47.70790100097656,-122.52400207519531,Winslow
24068,New Freedom Switching Station Heliport,39.73899841308594,-74.966796875,Winslow Township
24069,Seavair's Landing Seaplane Base,41.895999908447266,-73.09310150146484,Winsted
24070,Nc Baptist Hospital Heliport,36.089900970458984,-80.26699829101562,Winston-Salem
24071,Lazy B I Ranch Heliport,28.029699325561523,-81.65450286865234,Winter Haven
24072,Adams Executive Heliport,28.01689910888672,-81.67500305175781,Winter Haven
24073,Cypress Gardens Heliport,27.989700317382812,-81.69309997558594,Winter Haven
24074,King Seaaero Seaplane Base,28.03860092163086,-81.75370025634766,Winter Haven
24075,Winter Haven Hospital Heliport,28.028803,-81.725026,Winter Haven
24076,Ferguson Seaplane Base,28.71470069885254,-81.27010345458984,Winter Springs
24077,Palo Verde Nuclear Generating Station Heliport,33.389152,-112.861653,Wintersburg
24078,Hagan Heliport,39.82469940185547,-76.62999725341797,Winterstown
24079,Airc Helistop,40.38079833984375,-80.70539855957031,Wintersville
24080,Medos Lake Delton Seaplane Base,43.606899,-89.777603,Wisconsin Dells
24081,J.B. Heliport,43.627201080322266,-89.78510284423828,Wisconsin Dells
24082,Wise A.R.Hospital Heliport,36.9718017578125,-82.58489990234375,Wise
24083,T & M Companies Heliport,42.527,-83.5755,Wixom
24084,Compaq Woburn Heliport,42.50979995727539,-71.13639831542969,Woburn
24085,Castle Peak Heliport,39.70000076293945,-106.76699829101562,Wolcott
24086,Harrier Heliport,40.751399993896484,-86.9811019897461,Wolcott
24087,Coal Bank Pass Heliport,37.68330001831055,-107.76699829101562,Wolf Creek
24088,Ware-Wolf Lake Heliport,37.50749969482422,-89.43890380859375,Wolf Lake
24089,Winter Harbor Seaplane Base,43.59389877319336,-71.26139831542969,Wolfeboro
24090,Springfield Point Heliport,43.557898,-71.191704,Wolfeboro
24091,MDR 1 Heliport,33.475238,-101.987413,Wolfforth
24092,Sullivan Correctional Facility Heliport,41.72060012817383,-74.58159637451172,Woodbourne
24093,Hess Plaza Heliport,40.54719924926758,-74.2959976196289,Woodbridge
24094,Potomac Hospital Helistop,38.6362,-77.286102,Woodbridge
24095,Lebanon Twnshp Mun Building Heliport,40.71760177612305,-74.89209747314453,Woodglen
24096,Wilson Heliport,47.762298583984375,-122.15699768066406,Woodinville
24097,Fitz Pad 1 Heliport,47.78419876098633,-122.14199829101562,Woodinville
24098,Joe Heidrick Heliport,38.66550064086914,-121.82599639892578,Woodland
24099,Prudential Helistop,34.17559814453125,-118.59500122070312,Woodland Hills
24100,Warner Center Plaza I Helipad,34.178276,-118.60032,Woodland Hills
24101,Northfield Heliport,38.98529815673828,-104.91699981689453,Woodland Park
24102,Howard Young Medical Center Heliport,45.8932991027832,-89.70179748535156,Woodruff
24103,Woodsfield Heliport,39.76539993286133,-81.13510131835938,Woodsfield
24104,Philip M Grabill Jr Memorial Heliport,38.87139892578125,-78.51329803466797,Woodstock
24105,Centegra Hospital - Woodstock Heliport,42.276198,-88.402703,Woodstock
24106,A M Classics Heliport,39.6465,-75.304398,Woodstown
24107,Woodward State Hospital Heliport,41.871700286865234,-93.91439819335938,Woodward
24108,Landmark Medical Center Heliport,42.00429916381836,-71.49420166015625,Woonsocket
24109,North Penn Usarc Heliport,40.19179916381836,-75.34130096435547,Worcester
24110,UMASS Memorial Medical Center-Univ Campus Heliport,42.2750015259,-71.7600021362,Worcester
24111,Worcester Medical Center Heliport,42.25429916381836,-71.79769897460938,Worcester
24112,Atlantic Trade Heliport,42.261199951171875,-71.76950073242188,Worcester
24113,Parker Heliport,42.27539825439453,-71.79869842529297,Worcester
24114,Washakie Medical Center Heliport,44.0122,-107.949589,Worland
24115,Harsco Heliport,40.25979995727539,-76.90969848632812,Wormleysburg
24116,Nuodex Inc. Heliport,39.252899169921875,-76.08439636230469,Worton
24117,Wrangell Seaplane Base,56.46630096435547,-132.3800048828125,Wrangell
24118,Wray Community District Hospital Heliport,40.076401,-102.235504,Wray
24119,Henry Ford Wyandotte Hospital Heliport,42.20840072631836,-83.14420318603516,Wyandotte
24120,Walden Ranch Heliport,33.0181999206543,-96.50689697265625,Wylie
24121,Ladue Ranch Heliport,33.007287,-96.506438,Wylie
24122,Putman Heliport,33.023417,-96.536887,Wylie
24123,Snyder's Lake Seaplane Base,42.65840148925781,-73.63849639892578,Wynantskill
24124,Cross Ridge County Hospital Heliport,35.220118,-90.785992,Wynne
24125,Wythe County Community Hospital Heliport,36.95009994506836,-81.08309936523438,Wytheville
24126,Unifi Heliport,36.13650131225586,-80.64649963378906,Yadkinville
24127,Yakima Valley Memorial Hospital Heliport,46.594038,-120.546649,Yakima
24128,Don Williams Private Heliport,46.60900115966797,-120.61399841308594,Yakima
24129,Providence Medical Plaza Heliport,46.596206,-120.52223,Yakima
24130,Yalesville Heliport,41.4918888889,-72.8111666667,Yalesville
24131,Norman Kurrass Contractor Heliport,40.800567,-72.918055,Yaphank
24132,Burns Funeral Home Parking Lot Heliport,36.232601165771484,-92.68820190429688,Yellville
24133,Pine Mountain Heliport,36.41059875488281,-92.66329956054688,Yellville
24134,Yes Bay Lodge Seaplane Base,55.9163017273,-131.800994873,Yes Bay
24135,Yoakum Community Hospital Heliport,29.306286,-97.129226,Yoakum
24136,Ybp Heliport,39.966800689697266,-76.79969787597656,York
24137,York Electro-Panel Psnl Use Heliport,40.03340148925781,-76.66639709472656,York
24138,Caterpillar Pbp Heliport,39.982601165771484,-76.67330169677734,York
24139,Wellspan York Hospital Alternate Heliport,39.943902,-76.742302,York
24140,Wellspan York Hospital Heliport,39.944781,-76.718903,York
24141,Mc Crory Stores Heliport,39.981498718299996,-76.67140197750001,York
24142,UPMC Memorial Hospital Heliport,39.966744,-76.692317,York
24143,Naval Wepons Station Helipad,37.2679225,-76.573286,Yorktown
24144,Clear Moore Corp. Kenneth Moore Heliport,37.17390060424805,-76.4749984741211,Yorktown
24145,Saint Elizabeth Medical Center Heliport,41.11479949951172,-80.65699768066406,Youngstown
24146,Northside & Tod Children's Hospital Heliport,41.09920120239258,-80.65039825439453,Youngstown
24147,Sprint/Midatlantic Telecom Heliport,36.02149963378906,-78.5188980102539,Youngsville
24148,St Joseph Mercy Ann Arbor Hospital Heliport,42.264027,-83.653692,Ypsilanti
24149,Yucca Valley Service Center Heliport,34.124906,-116.413607,Yucca Valley
24150,Castle Dome Army Heliport,32.979026,-114.267463,Yuma Proving Ground(Yuma)
24151,Help Heliport,37.152000427246094,-90.0708999633789,Zalma
24152,Genesis Health Care Heliport,39.973815,-82.015364,Zanesville
24153,Petro Heliport,39.97169876098633,-81.89510345458984,Zanesville
24154,Lake Fremont Seaplane Base,45.45750045776367,-93.57830047607422,Zimmerman
24155,Midwestern Regional Medical Center Heliport,42.448634,-87.827979,Zion
24156,Summe Farm Heliport,39.95750045776367,-86.24800109863281,Zionsville
24157,Homer Airport,40.02640151977539,-87.95249938964844,
24158,Broadus Airport,45.4333000183,-105.416999817,
24159,Dunkirk Airport,42.47439956665039,-79.34719848632812,
24160,Georger Farms Airport,37.121700286865234,-89.84760284423828,Advance
24161,Waredaca Farm Airport,39.2307014465332,-77.08329772949219,Brookeville
24162,Bryan Airport,41.4739,-84.556702,Bryan
24163,Fall River Airport,41.75555,-71.10907,Fall River
24164,Roosevelt Field,40.73809814453125,-73.61250305175781,Garden City
24165,Governor's Island Army Airfield,40.68709945678711,-74.02210235595703,Governor's Island
24166,East Hartford Airport,41.75419998168945,-72.62470245361328,Hartford
24167,Hicksville Aviation Country Club,40.7400016784668,-73.52999877929688,Hicksville
24168,Hillsboro Ford Heliport,43.1100006104,-71.9172973633,Hillsboro
24169,Mount Pleasant Municipal Airport,33.1293,-94.9757,Mount Pleasant
24170,Marquette Airport,46.533901,-87.561401,Negaunee
24171,Warminster Naval Air Warfare Center,40.20029830932617,-75.06639862060547,Philadelphia
24172,Pikeville Airfield,37.50285,-82.536614,Pikeville
24173,Casement Airport,41.73360061649999,-81.21920013430001,Plainesville
24174,Flushing Airport,40.77870178222656,-73.83260345458984,Queens
24175,Naval Air Station Rockaway,40.56999969482422,-73.87000274658203,Queens
24176,Rockaway Airport,40.601600646972656,-73.78199768066406,Queens
24177,Staten Island Airport,40.580299,-74.166199,Staten Island
24178,Miller Army Airfield,40.567501,-74.099503,Staten Island
24179,Pike Airfield,43.459999084472656,-71.55999755859375,Tilton
24180,MCAS Tustin,33.7066993713,-117.827003479,Tustin
24181,Wauseon Airport,41.53860092163086,-84.13310241699219,Wauseon
24182,NG Cape May Armory Helistop,39.0979444444,-74.80588888890001,
24183,Cape May County Dept of Mosquito Control Helistop,39.1055138889,-74.8770555556,
24184,National Guard Vineland Armory Helistop,39.45,-75.04416666670001,
24185,NG Hammonton Armory Helistop,39.6269444444,-74.7905555556,
24186,Atlantic City Country Club Helistop,39.3696666667,-74.54336111110001,
24187,Echo Bay Marina Heliport,36.299117,-114.403655,
24188,Transwestern Pipeline Number 8 Airport,33.923278,-105.337086,
24189,Ford ARNG Heliport,37.255277777799996,-87.205,
24190,Nordman / Phillabaum Heliport,48.631483378700004,-116.871174574,
24191,Watertown / Brownlee Heliport,44.883264878199995,-97.1080899239,
24192,Watsontown / Helicopter 1 LLC Heliport,41.0940584612,-76.85953885320001,
24193,Huntingdon County Airport,40.329182,-77.862478,
24194,San Clemente Naval Auxiliary Air Station,32.94721,-118.53085,
24195,Sandy River Federal I Airport,56.226756,-160.230109,
24196,David River Airport,55.913896,-161.638059,
24197,Wide Bay Airport,57.3717,-156.41851,
24198,North Gasoline Airport,60.823327,-149.985352,
24199,Texaco Point Possession Airport,60.933643,-150.502825,
24200,Mentasta Lodge Airstrip,62.895114,-143.674365,
24201,Susitna Lodge Airport,63.089359,-147.474107,
24202,Emma Creek Airport,67.318055,-150.183696,
24203,Dietrich Camp Landing Strip,67.686433,-149.734554,
24204,Linda Creek Airport,67.521337,-149.822799,
24205,Cape Krusenstern Airstrip,67.268444,-163.66996,
24206,Kelp Bay Airport,57.54978,-134.867263,
24207,Drummond Island / Yacht Haven SPB,46.024794,-83.752513,
24208,NAS Squantum,42.29772,-71.03371,
24209,Peru / Destiny Cove SPB,44.460597,-70.396957,
24210,Apopka Emergency Facility Structure Heliport,28.688333,-81.554328,
24211,Castle Rock Adventist Health Campus Heliport,39.406149,-104.884157,
24212,Big Bluff Ranch Airport,40.080278,-122.578056,
24213,Big Flat Airstrip,45.040686,-119.571947,"""Big"" Rock Flat"
24214,Bonnie Claire Airport,37.20043,-117.18601,4281
24215,Schriefer Airstrip,29.9348,-92.1823,Abbeville
24216,Mouton Landing Strip,29.91659,-92.23334,Abbeville
24217,Randall Green Landing Strip,29.90786,-92.29479,Abbeville
24218,Hebert Airport,29.82279,-92.31795,Abbeville
24219,Riverview Airport,44.94154,-90.25794,Abbotsford
24220,Stinson Field Municipal Airport,33.8518,-88.5878,Aberdeen
24221,Upper Chesapeake Health-Aberdeen Heliport,39.519897,-76.176611,Aberdeen
24222,Butterfield Trail Airport,32.54217,-99.77328,Abilene
24223,Memorial Health System Helipad,38.92433,-97.20553,Abilene
24224,Wright Airpark,38.90412,-97.21121,Abilene
24225,Still Meadows Helistop,39.4327777778,-74.4872222222,Absecon
24226,McGinnis Airport,39.41782,-74.51285,Absecon
24227,Anderson Acres Airport,41.79279,-74.23912,Accord
24228,Acme Skyport,44.76532,-85.4708,Acme
24229,Acoma-Canoncito-Laguna Hospital Heliport,35.06824,-107.572,Acoma Pueblo
24230,Polsa Rosa Ranch Airport,34.43245,-118.24093,Acton
24231,Georgia Lite Flite Airport,34.07933,-84.63065,Acworth
24232,Fox Hollow Heliport,42.944423,-85.513029,Ada
24233,Air Evac 26 Heliport,34.803614,-96.675355,Ada
24234,Chickasaw Nation Medical Center Heliport,34.730033,-96.643508,Ada
24235,Tango Ranch Airport,48.347593,-117.887824,Addy
24236,Plato Airfield,34.60815,-117.57165,Adelanto
24237,San Bernardino County Fire Station 322 Helipad,34.55838,-117.43871,Adelanto
24238,Point Retreat CG Light Station Helipad,58.41066,-134.954772,Admiralty Island
24239,C&M Ranch Airport,35.24002,-102.660488,Adrian
24240,Adrian Landing Strip,35.28219,-102.66929,Adrian
24241,ProMedica Hickman Hospital Heliport,41.964613,-84.00823,Adrian
24242,Advance Intermediate Field,37.10634,-89.92759,Advance
24243,Middle Aguanga Airstrip,33.43924,-116.87318,Aguanga
24244,Sundance Ranch Airstrip,33.48756,-116.92456,Aguanga
24245,White Mountain Landing Strip,33.44706,-116.88483,Aguanga
24246,Butterfield Lake Estates Heliport,33.47892,-116.9612,Aguanga
24247,Aguila Farms Airport,33.96473,-113.15907,Aguila
24248,Ambrosia Landing Field,33.80171,-113.18392,Aguila
24249,Aguila Airfield,33.93636,-113.22896,Aguila
24250,Aguila West Landing Strip,33.95392,-113.25918,Aguila
24251,Aguila North Airfield,33.99727,-113.21271,Aguila
24252,Rat Landing Seaplane Base,36.389984,-76.911121,Ahoskie
24253,Camp Smith Heliport,21.38869,-157.90035,Aiea
24254,Luke Air Force Auxiliary Field 7,32.528254,-112.932801,Ajo
24255,Red Point Targeting Airfield,32.54374,-113.24297,Ajo
24256,Growler Wash Targeting Airfield,32.46542,-113.19141,Ajo
24257,Crater Range Targeting Airfield,32.63579,-113.19666,Ajo
24258,Akron General Hospital Heliport 2,41.077809,-81.531582,Akron
24259,San Francisco Bay Airdrome,37.78432,-122.28094,Alameda
24260,US Coast Guard Base Alameda Helipad,37.78522,-122.25319,Alameda
24261,Delamar Dry Lake Landing Strip,37.31704,-114.94825,Alamo
24262,Cedar Pipeline Ranch Airport,37.724853,-116.161559,Alamo
24263,Civa Airport,38.03039,-115.43764,Alamo
24264,Alamo Mission Airport,34.42681,-107.5138,Alamo
24265,S&J Heliport,32.896194,-105.967167,Alamogordo
24266,Gerald Champion Regional Medical Center Heliport,32.9242,-105.93557,Alamogordo
24267,Ayresport Airport,31.6452,-84.3208,Albany
24268,Naval Air Station Albany,31.598611,-84.094167,Albany
24269,Phoebe Putney Memorial Hospital Heliport,31.591417,-84.156889,Albany
24270,Taylor Airport,32.7417,-99.2977,Albany
24271,Matthews Ranch Airport,33.03078,-99.35166,Albany
24272,Air Evac 14 Heliport,36.70929,-85.13534,Albany
24273,Grider Hilldock - Dillon Helipad,36.828549,-85.122988,Albany
24274,Mayo Clinic Health System - Albert Lea Heliport,43.652697,-93.371564,Albert Lea
24275,Monroe County Hospital Heliport,41.043049,-92.7977,Albia
24276,Coronado Airport,35.195961,-106.575619,Albuquerque
24277,Presbyterian Hospital Heliport,35.082,-106.634138,Albuquerque
24278,Graham Bell Airport / East Mesa Airport,35.119,-106.584,Albuquerque
24279,Cutter-Carr Airport / Del Norte Airport,35.118,-106.618,Albuquerque
24280,El Rancho Airport,35.16334,-106.733565,Albuquerque
24281,Albuquerque Airport (1928),35.0416,-106.556,Albuquerque
24282,Paradise Acres Airport,35.01,-106.71,Albuquerque
24283,Sandia Base Airfield,34.973811,-106.490874,Albuquerque
24284,Seven Bar Airport / Alameda Airport,35.2,-106.66,Albuquerque
24285,Sky Court Airport / Snell Airport,35.117,-106.56,Albuquerque
24286,Kirtland Air Force Base Auxiliary Field,34.953,-106.5618,Albuquerque
24287,Balloon Fiesta Park,35.19652,-106.59717,Albuquerque
24288,Milne Stadium Heliport,35.07614,-106.63639,Albuquerque
24289,Pete's Patch Airport,42.1338,-91.5851,Alburnett
24290,Hudson Airport,32.66589,-97.66445,Aledo
24291,Bucker Field,32.6787,-97.5894,Aledo
24292,Triple S Airport,32.67516,-97.58173,Aledo
24293,Aleknagik Old Airport,59.27004,-158.62368,Aleknagik
24294,Jackson Harbor Airport,55.603015,-161.321635,Aleutians East
24295,Russell Medical Heliport,32.930062,-85.970914,Alexander City
24296,Myers No. 2 Landing Strip,31.3685,-92.5716,Alexandria
24297,Alhambra Airport,34.07733,-118.11142,Alhambra
24298,Ben Bolt East Airport,27.65033,-98.04372,Alice
24299,Christus Spohn Hospital Alice Heliport,27.76503,-98.0409061,Alice
24300,Dickey Airport,47.10805,-69.08708,Allagash
24301,Swan Lake Heliport,42.459958,-85.971292,Allegan
24302,Allen Airstrip,31.83078,-93.27681,Allen
24303,Texas Health Presbyterian Hospital Allen Heliport,33.117067,-96.67232,Allen
24304,A.H. Butz Downtown Allentown Heliport,40.601056,-75.475083,Allentown
24305,D.R. Helicopters Heliport,40.9,-75.866667,Allentown
24306,Maddox Airport,39.95725,-87.87097,Allerton
24307,Taylorcraft Airport,40.947326,-81.090705,Alliance
24308,MidMichigan Medical Center-Alpena Heliport,45.077083,-83.448066,Alpena
24309,Cache Cienega Helispot,33.59908,-109.35093,Alpine
24310,Butterfly Cienega Helispot,33.61652,-109.33438,Alpine
24311,Willow Spring Helispot,33.61624,-109.31203,Alpine
24312,South Fork Grant Creek Helispot,33.60626,-109.30471,Alpine
24313,Alpine Private Heliport,33.82468,-109.12852,Alpine
24314,Altuda Ranch Airport,30.3121,-103.47624,Alpine
24315,Altuda Ranch Airport,30.3121,-103.47624,Alpine
24316,Moore Airport,29.61601,-103.65302,Alpine
24317,Paradise Landing Seaplane Base,28.653888888900003,-81.3769444444,Altamonte Springs
24318,North Lake Helistop,28.655556,-81.386667,Altamonte Springs
24319,Altha International Airport,30.58705,-85.07029,Altha
24320,Elm Plantation Airport,34.30836,-91.84716,Altheimer
24321,Cornerstone Farms Airport,34.23574,-91.75871,Altheimer
24322,Puzzo-Lakewood Heliport,43.482416,-71.2453056,Alton
24323,Coffin Brook Landing Heliport,43.423889,-71.248722,Alton
24324,Smith Point Heliport,43.555146,-71.309627,Alton
24325,Pinecastle Targeting Airstrip,29.11781,-81.71622,Altoona
24326,Camp Ocala Airport,29.10476,-81.62976,Altoona
24327,Camp Ocala Heliport,29.105389,-81.629949,Altoona
24328,Elizabeth James Airport,40.565017,-78.355865,Altoona
24329,Devil's Garden Airport,41.52174,-120.66515,Alturas
24330,Alturas Airport (1927),41.49884,-120.54248,Alturas
24331,Jackson County Memorial Hospital Heliport,34.63622,-99.3181,Altus
24332,Telegraph Creek Airport,26.73458,-81.70042,Alva
24333,Weston Airport,41.04684,-83.44057,Alvada
